BranchCoverage,CoveredMethodCall,Covered_Goals,ExceptionCoverage,Fitness_Evaluations,Generations,InputCoverage,Length,LineCoverage,Lines,LoopCounter,MethodCall,MethodCoverage,MutationScore,ObjectsInstantiations,OutputCoverage,Random_Seed,Size,StatementCounter,StatementCovered,Statements_Executed,TARGET_CLASS,TestExecutionTime,Tests_Executed,Total_Branches,Total_Time,WeakMutationScore,configuration_id,criterion
0.2692307692307692,0.0,1201,1.0,22996,456,0.8709677419354839,381.0,0.36312056737588655,74,121.0,359.0,0.9722222222222222,0.232055063913471,0.0,0.3440860215053764,1006,108,0.0,26.0,149535,weka.classifiers.rules.JRip,39,22947,362,257130,0.5649546827794562,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.28125,0.0,1222,1.0,22130,440,0.8709677419354839,378.0,0.36312056737588655,74,122.0,361.0,0.9722222222222222,0.2261553588987217,0.0,0.3225806451612903,1020,109,16.0,26.0,139058,weka.classifiers.rules.JRip,42,22081,362,256788,0.5750251762336355,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2836538461538461,0.0,1223,1.0,14763,289,0.8709677419354839,378.0,0.3773049645390071,74,126.0,380.0,0.9861111111111112,0.23893805309734514,0.0,0.3010752688172043,1026,113,25.0,26.0,115834,weka.classifiers.rules.JRip,41,14714,362,273181,0.5689828801611279,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2644230769230769,0.0,1183,1.0,21785,433,0.8870967741935484,377.0,0.36028368794326243,74,122.0,370.0,0.9861111111111112,0.22910521140609635,0.0,0.3010752688172043,1028,109,15.0,26.0,136561,weka.classifiers.rules.JRip,45,21736,362,258952,0.553877139979859,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.28125,0.0,1220,1.0,21487,427,0.8548387096774194,374.0,0.375886524822695,74,121.0,370.0,0.9861111111111112,0.2369714847590953,0.0,0.3118279569892473,1035,108,14.0,26.0,141482,weka.classifiers.rules.JRip,37,21438,362,267121,0.56797583081571,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.25721153846153844,0.0,1144,1.0,18489,361,0.8548387096774194,373.0,0.348936170212766,74,122.0,333.0,0.9583333333333334,0.20648967551622416,0.0,0.3225806451612903,1044,109,15.0,26.0,124346,weka.classifiers.rules.JRip,52,18440,362,265050,0.5317220543806647,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.3004807692307692,0.0,1297,1.0,17354,342,0.8548387096774194,371.0,0.40283687943262414,74,125.0,392.0,0.9583333333333334,0.26548672566371684,0.0,0.3225806451612903,1021,112,17.0,26.0,116644,weka.classifiers.rules.JRip,41,17305,362,266561,0.6072507552870091,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2620192307692308,0.0,1171,1.0,12195,238,0.8225806451612904,370.0,0.35602836879432626,74,121.0,346.0,0.9861111111111112,0.2232055063913471,0.0,0.3010752688172043,1034,108,0.0,26.0,89064,weka.classifiers.rules.JRip,47,12146,362,267246,0.5508559919436052,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2668269230769231,0.0,1173,1.0,17358,345,0.8387096774193549,370.0,0.3588652482269504,74,120.0,338.0,0.9722222222222222,0.2330383480825959,0.0,0.3010752688172043,1046,107,6.0,26.0,108113,weka.classifiers.rules.JRip,37,17309,362,256439,0.5458207452165156,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2668269230769231,0.0,1204,1.0,19068,377,0.8709677419354839,369.0,0.36028368794326243,74,126.0,367.0,0.9861111111111112,0.23893805309734514,0.0,0.3333333333333333,1011,113,5.0,26.0,131985,weka.classifiers.rules.JRip,39,19019,362,254506,0.5689828801611279,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2764423076923077,0.0,1200,1.0,17120,338,0.8709677419354839,365.0,0.3659574468085106,74,124.0,373.0,0.9583333333333334,0.2497541789577188,0.0,0.3225806451612903,1036,111,0.0,26.0,114843,weka.classifiers.rules.JRip,70,17071,362,270569,0.5579053373615307,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2548076923076923,0.0,1117,1.0,17998,356,0.8548387096774194,351.0,0.3432624113475177,74,117.0,343.0,0.9583333333333334,0.21238938053097345,0.0,0.2903225806451613,1000,104,11.0,26.0,104529,weka.classifiers.rules.JRip,49,17949,362,320878,0.5146022155085599,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2740384615384616,0.0,1196,1.0,16378,321,0.8709677419354839,350.0,0.3659574468085106,74,124.0,377.0,0.9305555555555556,0.2713864306784661,0.0,0.3010752688172043,1009,111,22.0,26.0,123515,weka.classifiers.rules.JRip,49,16329,362,255348,0.5599194360523666,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2692307692307692,0.0,1197,1.0,16526,325,0.8548387096774194,347.0,0.36312056737588655,74,123.0,364.0,0.9583333333333334,0.23992133726647,0.0,0.3118279569892473,1031,110,14.0,26.0,111565,weka.classifiers.rules.JRip,51,16477,362,266987,0.5649546827794562,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2668269230769231,0.0,1200,1.0,17776,352,0.8870967741935484,341.0,0.3617021276595745,74,122.0,373.0,0.9722222222222222,0.22517207472959685,0.0,0.3010752688172043,1039,109,18.0,26.0,125355,weka.classifiers.rules.JRip,40,17727,362,255653,0.56797583081571,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
