TARGET_CLASS,criterion,configuration_id,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Length,BranchCoverage,ObjectsInstantiations,StatementCovered,StatementCounter,CoveredMethodCall,LoopCounter,TestExecutionTime,Random_Seed,LineCoverage,WeakMutationScore,ExceptionCoverage,InputCoverage,OutputCoverage,MethodCoverage,MutationScore
okhttp3.internal.tls.OkHostnameVerifier,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,64,8,131,719,493002,38475,38426,187590,8,48,0.13636363636363635,4.0,17.0,0.0,21.0,3.0,4,1024,0.3670886075949367,0.31,1.0,0.4482758620689655,0.4,1.0,0.07
weka.classifiers.bayes.net.search.ci.ICSSearchAlgorithm,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,256,21,1029,484,430078,23495,23446,435191,53,242,0.50187265917603,0.0,869.0,0.0,653.0,437.0,21,1025,0.7287234042553191,0.6560913705583756,1.0,0.9166666666666666,0.4642857142857143,1.0,0.1654040404040404
org.apache.bcel.classfile.Utility,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,890,55,3067,341,199807,17315,17266,558537,566,8228,0.8799126637554585,670.0,341715.0,5959.0,3004.0,146776.0,2036,1025,0.8099808061420346,0.8948051948051948,1.0,0.9250936329588016,0.5614035087719298,0.8913043478260869,0.6536082474226804
org.apache.commons.jxpath.util.MethodLookupUtils,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,102,6,659,738,703433,37835,37786,196960,27,95,0.9223300970873788,4.0,4864.0,0.0,79.0,757.0,9,1025,0.9784172661870504,0.9612676056338028,1.0,0.5909090909090909,0.5294117647058824,1.0,0.5845070422535211
weka.classifiers.functions.supportVector.RegSMO,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,282,18,998,628,512586,29711,29662,325896,70,271,0.6529209621993127,0.0,104320.0,0.0,0.0,12840.0,216,1025,0.7368421052631579,0.6127744510978044,1.0,0.9848484848484848,0.5161290322580645,1.0,0.13048245614035087
okhttp3.CacheControl,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,82,25,688,1408,1497582,70942,70893,198979,50,184,0.95,0.0,497.0,0.0,2.0,83.0,5,1025,0.9594594594594594,0.94,1.0,0.6,0.8392857142857143,1.0,0.6778846153846154
okhttp3.internal.tls.DistinguishedNameParser,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,210,9,397,346,262907,17268,17219,192184,7,23,0.2985781990521327,0.0,554.0,0.0,0.0,12.0,2,1025,0.33974358974358976,0.2841677943166441,1.0,1.0,0.6666666666666666,1.0,0.14054054054054055
org.freehep.math.minuit.MnAlgebraicSymMatrix,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,126,14,1252,93,35370,4853,4804,256801,29,61,0.9318181818181818,584.0,85977.0,0.0,21369.0,15852.0,326,1025,0.9579831932773109,0.9518229166666666,1.0,1.0,0.5454545454545454,1.0,0.19206939281288726
org.apache.commons.math3.ode.nonstiff.EmbeddedRungeKuttaIntegrator,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,54,9,330,47,36737,2524,2475,225129,19,73,0.967741935483871,0.0,103484.0,0.0,29.0,34034.0,199,1025,0.9629629629629628,0.9863013698630136,1.0,0.9411764705882352,0.5833333333333334,1.0,0.674074074074074
umd.cs.shop.JSState,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,38,8,279,1412,1261824,70574,70525,196458,34,185,0.5853658536585366,6.0,31138.0,0.0,8.0,7800.0,68,1025,0.5875,0.6114285714285714,1.0,0.9318181818181818,0.475,1.0,0.29714285714285715
org.la4j.decomposition.SingularValueDecompositor,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,180,4,865,42,30622,2184,2135,233354,11,45,0.9450549450549449,0.0,98505.0,0.0,2367.0,42061.0,475,1025,1.0,0.9878048780487804,1.0,0.625,0.4,1.0,0.3130081300813008
org.freehep.math.minuit.MnLineSearch,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,94,2,413,190,196718,9794,9745,202380,17,105,0.9578947368421052,88.0,20214.0,0.0,8.0,5238.0,69,1026,0.9903846153846154,0.8409090909090909,1.0,1.0,0.5,1.0,0.12878787878787878
org.firebirdsql.encodings.EncodingFactory,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,194,14,1015,608,466325,30463,30414,228695,100,140,0.964102564102564,0.0,13139.0,0.0,4.0,3219.0,59,1026,0.9421487603305784,0.9069767441860463,1.0,1.0,0.48,1.0,0.3669250645994832
org.la4j.decomposition.EigenDecompositor,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,222,13,1518,229,122686,11647,11598,216784,18,91,0.8475336322869955,0.0,30242.0,0.0,34.0,6841.0,44,1026,0.8881118881118881,0.9550706033376124,1.0,0.625,0.6,1.0,0.1812778603268945
org.apache.commons.math3.ode.MultistepIntegrator,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,14,18,299,662,329975,28808,28759,210633,20,82,0.8666666666666667,0.0,120.0,0.0,211.0,52.0,15,1026,0.9550561797752808,0.8633093525179856,1.0,0.5142857142857142,0.72,0.6666666666666666,0.4517374517374517
org.mozilla.javascript.Parser,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,722,67,1347,492,228440,25439,25390,287084,104,469,0.42625169147496617,4.0,-9994.0,0.0,3078.0,1038.0,118,1026,0.4116680361544782,0.3909774436090225,0.8620689655172413,0.8876404494382022,0.4375,1.0,0.0892774965485504
com.alibaba.fastjson.util.ASMUtils,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,64,9,245,1713,431344,80463,80414,187961,22,28,0.4393939393939394,0.0,146.0,0.0,0.0,25.0,3,1026,0.37894736842105264,0.5584415584415584,1.0,0.4680851063829787,0.3333333333333333,1.0,0.4155844155844156
org.apache.commons.imaging.formats.tiff.TiffField,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,136,31,736,969,1105419,46656,46607,210757,103,518,0.8645161290322579,0.0,2667.0,0.0,95.0,333.0,15,1026,0.8730769230769231,0.945945945945946,1.0,1.0,0.7972972972972973,1.0,0.7476635514018691
okhttp3.internal.tls.OkHostnameVerifier,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,64,8,131,762,528814,41317,41268,186793,6,41,0.13636363636363635,2.0,16.0,0.0,17.0,2.0,3,1026,0.3670886075949367,0.31,1.0,0.4482758620689655,0.4,1.0,0.05
okio.Okio,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,44,32,399,261,143955,13185,13136,214678,53,164,0.7692307692307693,0.0,0.0,0.0,6.0,0.0,10,1026,0.5955056179775281,0.5828571428571429,1.0,0.7733333333333333,0.4230769230769231,1.0,0.3657142857142857
com.alibaba.fastjson.parser.JSONReaderScanner,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,96,22,1017,72,31959,3769,3720,275462,67,203,0.7884615384615384,0.0,513.0,0.0,112.0,38.0,26,1027,0.8333333333333334,0.90785498489426,1.0,0.9824561403508772,0.75,1.0,0.29562201993931514
okhttp3.internal.http.HttpHeaders,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,72,17,562,1131,713621,48496,48447,202216,60,173,0.8441558441558441,0.0,141.0,0.0,4.0,64.0,16,1027,0.8641975308641975,0.8256578947368421,1.0,0.4276729559748428,0.4418604651162791,1.0,0.5953947368421053
net.kencochrane.a4j.file.FileUtil,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,124,25,1569,701,961031,29580,29531,222100,118,326,0.52,0.0,0.0,0.0,2.0,0.0,28,1027,0.7450980392156863,0.8960176991150443,1.0,0.9642857142857144,0.3151515151515151,1.0,0.21734357848518115
com.alibaba.fastjson.serializer.StringCodec,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,20,6,196,439,236369,20867,20818,212347,28,147,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,8,1027,0.9318181818181818,0.9104477611940298,1.0,0.902439024390244,0.7142857142857143,1.0,0.3283582089552239
wheel.asm.ClassWriter,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,164,35,1568,341,243793,16950,16901,242172,119,324,0.9827586206896552,478.0,3591.0,10.0,735.0,1334.0,73,1027,0.9884057971014492,0.9858934169278996,1.0,0.9833333333333332,0.4727272727272727,1.0,0.18360845641471185
okhttp3.internal.tls.OkHostnameVerifier,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,64,8,131,564,445046,30393,30344,188509,8,61,0.13636363636363635,0.0,0.0,0.0,3.0,0.0,4,1027,0.3670886075949367,0.31,1.0,0.4482758620689655,0.4,1.0,0.055
org.apache.commons.imaging.common.mylzw.MyLzwDecompressor,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,34,15,396,73,51427,3912,3863,206846,11,60,0.825,0.0,14435.0,0.0,31.0,11298.0,138,1027,0.8117647058823529,0.8727915194346291,1.0,1.0,0.6666666666666666,1.0,0.33226837060702874
org.apache.bcel.util.Class2HTML,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,52,6,527,93,55620,4713,4664,343302,21,74,0.8113207547169812,854.0,153457.0,0.0,1336.0,15361.0,556,1027,0.9523809523809524,0.9651162790697676,1.0,1.0,0.4444444444444444,1.0,0.232843137254902
okio.RealBufferedSink,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,72,34,616,180,91186,9044,8995,243722,85,342,0.8860759493670886,90.0,9.0,0.0,23.0,2.0,14,1027,0.8813559322033898,0.8703703703703703,1.0,0.8666666666666667,0.4603174603174603,1.0,0.3136363636363637
org.apache.commons.jxpath.ri.model.beans.PropertyIterator,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,98,10,768,626,683382,28706,28657,332425,29,215,0.9509803921568628,228.0,90684.0,0.0,10043.0,10176.0,678,1028,0.9805194805194806,0.9514563106796116,1.0,1.0,0.5862068965517241,1.0,0.4253897550111359
com.google.re2j.Regexp,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,182,10,554,65,29235,3440,3391,314296,65,275,0.7311827956989247,6.0,15.0,0.0,19.0,10.0,8,1028,0.7073170731707317,0.5984251968503937,0.6666666666666666,1.0,0.75,1.0,0.2569444444444444
com.google.re2j.Compiler,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,104,18,556,39,14905,2086,2037,233644,24,111,0.7456140350877193,203.0,84.0,0.0,220.0,5.0,4,1028,0.7804878048780488,0.7593582887700535,0.75,1.0,0.5,1.0,0.13101604278074866
okio.Okio,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,44,32,388,237,136367,11991,11942,203466,51,161,0.7230769230769231,0.0,0.0,0.0,6.0,0.0,12,1028,0.5730337078651685,0.5428571428571428,1.0,0.78,0.5,1.0,0.3314285714285714
org.apache.commons.math3.ode.MultistepIntegrator,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,14,18,304,634,367239,28447,28398,213645,24,101,0.8666666666666667,34.0,93.0,0.0,463.0,45.0,20,1028,0.9550561797752808,0.8633093525179856,1.0,0.5714285714285714,0.8,0.6666666666666666,0.4247104247104247
org.databene.jdbacl.SQLUtil,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,174,45,1419,532,424332,25434,25385,293314,160,531,0.9042553191489362,8.0,11489.0,0.0,33.0,10797.0,81,1028,0.9482071713147412,0.9075630252100841,1.0,0.8416666666666667,0.5744680851063829,1.0,0.6285714285714286
org.firebirdsql.encodings.EncodingFactory,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,194,14,1015,1096,475608,56327,56278,225741,101,132,0.964102564102564,0.0,13238.0,0.0,4.0,3252.0,49,1028,0.9421487603305784,0.9069767441860463,1.0,1.0,0.48,1.0,0.39276485788113696
org.freehep.math.minuit.MnAlgebraicSymMatrix,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,126,14,1245,78,30599,4044,3995,255044,27,57,0.9166666666666666,1480.0,125146.0,0.0,29987.0,27595.0,387,1028,0.9495798319327732,0.9505208333333334,1.0,1.0,0.5454545454545454,1.0,0.15985130111524162
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,108,25,657,440,419276,20078,20029,243776,55,296,0.6440677966101694,63.0,192.0,0.0,175.0,2.0,12,1028,0.7405063291139241,0.9654178674351584,1.0,1.0,0.9642857142857144,1.0,0.6054421768707483
weka.core.stemmers.LovinsStemmer,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,422,10,1027,283,276983,14463,14414,232212,76,151,0.6822429906542056,0.0,90312.0,0.0,750.0,4891.0,134,1028,0.8755760368663594,0.8730769230769231,1.0,1.0,0.4444444444444444,1.0,0.7
org.freehep.math.minuit.MnAlgebraicSymMatrix,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,126,14,1251,60,17560,3171,3122,286618,28,58,0.9318181818181818,2758.0,116700.0,0.0,14079.0,33526.0,295,1029,0.9579831932773109,0.9505208333333334,1.0,1.0,0.5454545454545454,1.0,0.19083023543990088
weka.filters.unsupervised.attribute.Discretize,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,212,46,1145,518,345078,26009,25960,422328,109,438,0.5661157024793388,0.0,144.0,0.0,148.0,158.0,44,1029,0.6891891891891891,0.6185133239831697,1.0,0.825,0.5694444444444444,1.0,0.2317822651448639
okio.SegmentedByteString,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,60,32,1093,572,490669,27689,27640,222435,101,455,0.9634146341463414,5495.0,1751.0,0.0,152.0,700.0,33,1029,0.9834710743801652,0.9716840536512668,1.0,0.8658536585365854,0.3431372549019608,1.0,0.3682795698924731
org.mozilla.javascript.Parser,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,722,67,1404,406,234610,20488,20439,282239,95,423,0.44113667117726657,4.0,-20131.0,0.0,3620.0,1470.0,125,1029,0.4363188167625308,0.4135338345864661,0.7857142857142857,0.8539325842696629,0.425,0.9375,0.10722503451449608
umd.cs.shop.JSState,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,38,8,279,1764,1314069,88967,88918,194365,33,194,0.5853658536585366,12.0,42.0,0.0,12.0,41.0,4,1029,0.5875,0.6114285714285714,1.0,0.9318181818181818,0.475,1.0,0.2857142857142857
org.javathena.login.Login,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,230,44,1280,305,228571,15478,15429,327211,124,395,0.6235294117647059,28.0,20823.0,0.0,10476.0,10261.0,297,1029,0.7090069284064665,0.6685314685314685,1.0,0.6182795698924731,0.3333333333333333,1.0,0.2782152230971129
org.apache.bcel.verifier.structurals.InstConstraintVisitor,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,776,178,1160,315,86637,16283,16234,292194,337,902,0.05392156862745098,0.0,0.0,0.0,3.0,0.0,41,1029,0.1758139534883721,0.022222222222222227,1.0,0.35858585858585856,1.0,0.9940828402366864,0.0
com.alibaba.fastjson.serializer.StringCodec,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,20,6,185,466,408809,20706,20657,222401,28,115,0.9130434782608696,0.0,0.0,0.0,0.0,0.0,5,1029,0.8636363636363636,0.8208955223880597,1.0,0.902439024390244,0.7142857142857143,1.0,0.3283582089552239
com.alibaba.fastjson.parser.JSONReaderScanner,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,96,22,1005,60,27400,3159,3110,272027,61,179,0.75,0.0,271.0,0.0,65.0,32.0,23,1029,0.8205128205128205,0.904833836858006,1.0,1.0,0.675,1.0,0.25444299956653665
org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegrator,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,238,13,1430,42,51578,2330,2281,427587,44,161,0.8264462809917356,0.0,493411.0,0.0,8393.0,157720.0,1252,1029,0.8733766233766234,0.9442896935933148,1.0,0.9480519480519479,1.0,1.0,0.1075353218210361
org.objectweb.asm.jip.MethodWriter,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,816,43,2289,411,398206,19316,19267,266602,198,1134,0.5364077669902912,4382.0,12271.0,43.0,71.0,3339.0,138,1030,0.5830258302583026,0.6575163398692809,1.0,0.9861751152073732,0.7142857142857143,1.0,0.12227414330218067
com.google.re2j.Simplify,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,68,3,304,128,132536,6619,6570,216270,12,89,0.7794117647058824,0.0,2488.0,10.0,183.0,166.0,6,1030,0.78125,0.9594594594594594,0.6666666666666666,1.0,1.0,1.0,0.4189189189189189
org.apache.commons.imaging.common.mylzw.MyLzwCompressor,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,44,19,633,6,4098,387,338,294665,6,25,0.8823529411764706,8571.0,7390.0,0.0,2409.0,1582.0,49,1030,0.9454545454545454,0.96420581655481,1.0,1.0,0.6666666666666666,0.75,0.3010526315789473
org.freehep.math.minuit.MnMinos,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,72,21,884,544,503558,26046,25997,235754,86,699,0.7386363636363636,6.0,3945.0,0.0,14.0,1015.0,178,1030,0.9541284403669724,0.8980477223427332,1.0,1.0,0.3985507246376812,1.0,0.262472885032538
weka.core.Optimization,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,434,20,430,890,665072,41371,41322,195630,19,74,0.08258928571428571,2.0,75.0,0.0,7.0,36.0,4,1030,0.09516129032258064,0.2786177105831533,1.0,0.2549019607843137,0.09523809523809523,0.5,0.14285714285714285
wheel.util.DynamicSelectModel,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,24,19,283,1538,654656,64720,64671,223765,43,141,0.925,4.0,6.0,0.0,13.0,2.0,9,1030,0.8666666666666667,0.8260869565217391,1.0,0.8974358974358975,0.5714285714285714,1.0,0.38666666666666666
org.apache.commons.math3.ode.MultistepIntegrator,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,14,18,296,681,373978,30661,30612,211929,21,71,0.8666666666666667,0.0,10.0,0.0,436.0,11.0,26,1030,0.9550561797752808,0.8633093525179856,1.0,0.4857142857142857,0.64,0.6666666666666666,0.3359073359073359
weka.classifiers.CheckClassifier,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,358,33,2087,109,92263,5408,5359,426851,96,228,0.8544474393530997,4801.0,33409.0,0.0,3079.0,3802.0,994,1030,0.8899082568807339,0.953617810760668,1.0,0.8005181347150259,0.3018867924528302,1.0,0.1184655885671305
umd.cs.shop.JSTerm,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,182,22,1118,607,396188,30661,30612,449442,125,2298,0.8072916666666666,3177.0,1096.0,64.0,2054.0,152.0,58,1030,0.8333333333333334,0.8382352941176471,1.0,0.8636363636363636,0.6747967479674797,1.0,0.5612903225806452
com.pmdesigns.jvc.tools.JVCParserTokenManager,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,2360,56,2685,183,140466,9323,9274,300858,70,404,0.3994943109987358,6.0,5559.0,0.0,240.0,1944.0,116,1030,0.3924242424242424,0.4242990654205607,1.0,0.8979591836734694,0.5,1.0,0.13877715205148833
okio.RealBufferedSource,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,176,52,1240,43,15200,2202,2153,298359,113,455,0.6225490196078431,90.0,6.0,0.0,8.0,6.0,37,1031,0.7327188940092166,0.6103238866396761,1.0,0.6845637583892618,0.3178294573643411,0.9787234042553192,0.22831050228310498
wheel.components.Component,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,310,205,2826,362,143288,17840,17791,477211,486,1395,0.7645833333333333,5662.0,10608.0,0.0,5380.0,872.0,180,1031,0.8635863586358636,0.7258347978910369,0.9908675799086758,0.8203309692671394,0.2754237288135593,1.0,0.28192371475953565
com.alibaba.fastjson.serializer.DateCodec,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,74,4,268,495,430127,21138,21089,204800,28,201,0.6710526315789473,0.0,0.0,37.0,0.0,0.0,7,1031,0.7313432835820896,0.8888888888888888,1.0,0.935483870967742,0.6,1.0,0.7222222222222222
org.freehep.math.minuit.MnFunctionCross,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,160,2,646,418,502575,20835,20786,208507,25,228,0.9378881987577641,555.0,6500.0,0.0,10.0,678.0,106,1031,0.9771689497716894,0.9907407407407408,1.0,1.0,0.5,1.0,0.4375
umd.cs.shop.JSTerm,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,182,22,1056,308,225152,15634,15585,434555,105,1885,0.765625,1535.0,1066.0,92.0,1680.0,171.0,46,1031,0.779874213836478,0.7710084033613446,1.0,0.8636363636363636,0.6747967479674797,1.0,0.5591397849462365
okio.RealBufferedSink,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,72,34,636,319,180877,16136,16087,208318,83,327,0.8987341772151899,75.0,38.0,0.0,19.0,2.0,20,1031,0.9152542372881356,0.9212962962962964,1.0,0.8666666666666667,0.492063492063492,1.0,0.2954545454545455
com.google.re2j.Parser,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,646,59,1612,344,150118,17678,17629,335215,51,67,0.5982008995502249,0.0,33171.0,0.0,5557.0,1272.0,104,1031,0.6501272264631043,0.5588822355289421,1.0,1.0,0.6,0.1875,0.17874396135265697
us.codecraft.webmagic.Site,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,68,36,989,1141,1211286,58538,58489,261741,228,706,0.8910891089108911,62.0,0.0,0.0,72.0,0.0,38,1031,0.9450549450549449,0.9811912225705328,1.0,1.0,0.8969359331476323,1.0,0.5414201183431953
org.apache.bcel.util.Class2HTML,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,52,6,531,176,106038,8950,8901,298307,22,76,0.8301886792452831,988.0,175296.0,0.0,1608.0,17594.0,502,1031,0.9523809523809524,0.9680232558139537,1.0,1.0,0.4444444444444444,1.0,0.29411764705882354
net.kencochrane.a4j.file.FileUtil,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,124,25,1588,384,489494,16491,16442,241857,117,315,0.536,0.0,0.0,0.0,4.0,0.0,31,1032,0.7675070028011205,0.915929203539823,1.0,0.9642857142857144,0.28484848484848485,1.0,0.19978046103183314
com.alibaba.fastjson.util.IOUtils,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,222,20,1414,349,193416,17979,17930,214574,96,198,0.71875,0.0,1806.0,0.0,33.0,289.0,24,1032,0.8253424657534246,0.7804323094425484,0.9615384615384616,0.6521739130434783,0.6666666666666666,1.0,0.41530296329057936
org.la4j.linear.GaussianSolver,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,22,5,403,69,35841,3533,3484,270990,12,56,1.0,0.0,29157.0,0.0,6.0,12326.0,143,1032,1.0,0.970967741935484,1.0,0.5384615384615384,0.5,1.0,0.3164556962025317
org.apache.commons.imaging.common.RationalNumber,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,60,14,728,461,436262,23887,23838,215125,45,74,0.9705882352941176,380.0,6669.0,0.0,2284.0,342.0,45,1032,0.9634146341463414,0.9907407407407408,1.0,1.0,0.9066666666666666,0.9090909090909092,0.6945701357466063
com.google.re2j.Unicode,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,88,12,836,232,245988,12086,12037,281291,43,43,0.8651685393258427,0.0,2746.0,0.0,41.0,287.0,21,1032,0.8860759493670886,0.8985736925515055,1.0,1.0,1.0,1.0,0.5015527950310559
